id;clusters_0;clusters_1
pub.1005885873;9;8
pub.1005885888;30;23
pub.1005889192;31;24
pub.1005889970;65;23
pub.1005892627;30;23
pub.1005902938;5;4
pub.1005921832;5;4
pub.1005951735;21;17
pub.1005975499;30;23
pub.1005983462;30;23
pub.1005984397;65;23
pub.1005990157;119;57
pub.1005993290;1;0
pub.1006031682;26;4
pub.1006035981;5;4
pub.1006043192;104;69
pub.1006043793;23;19
pub.1006051836;26;4
pub.1006061147;76;52
pub.1006061779;9;8
pub.1006068348;49;2
pub.1006069118;104;69
pub.1006078324;6;5
pub.1006101892;0;0
pub.1006105779;9;8
pub.1006109797;95;64
pub.1006117735;26;4
pub.1006119935;22;18
pub.1006122354;108;38
pub.1006127538;94;63
pub.1006127705;24;18
pub.1006137338;22;18
pub.1006142109;30;23
pub.1006184524;161;2
pub.1006204717;21;17
pub.1006220943;32;12
pub.1006234175;15;12
pub.1006237522;5;4
pub.1006242394;5;4
pub.1006245234;0;0
pub.1006287564;21;17
pub.1006311304;5;4
pub.1006327775;26;4
pub.1006328767;9;8
pub.1006335725;41;4
pub.1006337924;33;25
pub.1006361207;0;0
pub.1006374112;5;4
pub.1006374608;64;44
pub.1006394753;30;23
pub.1006412810;5;4
pub.1006419878;13;4
pub.1006420227;15;12
pub.1006476689;5;4
pub.1006483766;49;2
pub.1006507116;68;47
pub.1006550538;21;17
pub.1006550620;45;23
pub.1006572308;9;8
pub.1006572499;9;8
pub.1006578587;29;4
pub.1006618264;86;59
pub.1006634827;26;4
pub.1006657355;33;25
pub.1006657634;9;8
pub.1006695680;5;4
pub.1006778083;49;2
pub.1006778542;86;59
pub.1006782199;5;4
pub.1006788142;9;8
pub.1006788169;110;61
pub.1006790365;45;23
pub.1006794936;6;5
pub.1006810880;33;25
pub.1006817559;9;8
pub.1005815242;9;8
pub.1005825986;21;17
pub.1005831957;386;251
pub.1005839781;13;4
pub.1005848737;9;8
pub.1005865148;21;17
pub.1005866046;13;4
pub.1005873573;67;46
pub.1005882315;5;4
pub.1005892920;74;50
pub.1005901699;13;4
pub.1005910693;30;23
pub.1005929723;12;10
pub.1005941470;0;0
pub.1005958361;5;4
pub.1005960557;65;23
pub.1006030214;0;0
pub.1006031012;21;17
pub.1006053816;22;18
pub.1006078117;9;8
pub.1006097517;22;18
pub.1006118736;68;47
pub.1006157032;9;8
pub.1006173437;9;8
pub.1006176686;0;0
pub.1006201993;9;8
pub.1006204210;9;8
pub.1006220025;5;4
pub.1006226966;50;18
pub.1006237973;22;18
pub.1006249640;5;4
pub.1006254174;9;8
pub.1006283237;30;23
pub.1006296005;60;43
pub.1006298552;175;25
pub.1006302183;3;2
pub.1006309277;30;23
pub.1006344659;30;23
pub.1006357109;20;3
pub.1006360563;5;4
pub.1006377864;10;5
pub.1006390000;9;8
pub.1006401488;9;8
pub.1006458087;9;8
pub.1006477477;30;23
pub.1006481436;6;5
pub.1006481825;5;4
pub.1006523263;49;2
pub.1006530722;143;91
pub.1006537942;5;4
pub.1006556123;5;4
pub.1006558311;5;4
pub.1006560868;13;4
pub.1006567682;5;4
pub.1006578116;33;25
pub.1006602336;3;2
pub.1006609726;23;19
pub.1006631105;36;27
pub.1006643999;6;5
pub.1006668092;108;38
pub.1006686216;58;41
pub.1006691115;5;4
pub.1006698280;9;8
pub.1006700232;46;33
pub.1006722795;0;0
pub.1006740118;22;18
pub.1006767267;5;4
pub.1006774412;5;4
pub.1006783324;49;2
pub.1006802378;68;47
pub.1006809784;21;17
pub.1006815012;21;17
pub.1006825139;22;18
pub.1006825628;126;36
pub.1006837135;9;8
pub.1006001067;22;18
pub.1006010118;23;19
pub.1006010989;413;35
pub.1006011408;5;4
pub.1006011612;9;8
pub.1006016435;29;4
pub.1006024860;81;15
pub.1006029306;29;4
pub.1006045126;21;17
pub.1006061191;13;4
pub.1006092905;23;19
pub.1006100168;26;4
pub.1006107366;26;4
pub.1006119668;62;32
pub.1006130838;30;23
pub.1006132918;6;5
pub.1006137037;9;8
pub.1006137786;30;23
pub.1006140540;30;23
pub.1006145234;1;0
pub.1006173939;21;17
pub.1006190480;9;8
pub.1006199527;9;8
pub.1006214283;22;18
pub.1006218818;50;18
pub.1006220125;13;4
pub.1006252936;3;2
pub.1006259660;86;59
pub.1006264454;9;8
pub.1006287944;5;4
pub.1006290080;1;0
pub.1006298414;50;18
pub.1006307705;30;23
pub.1006308870;9;8
pub.1006313668;9;8
pub.1006337116;46;33
pub.1006395050;68;47
pub.1006409609;1;0
pub.1006416818;13;4
pub.1006479597;28;22
pub.1006482183;9;8
pub.1006492953;31;24
pub.1006496148;50;18
pub.1006504071;9;8
pub.1006536696;4;3
pub.1006553416;3;2
pub.1006583562;9;8
pub.1006591816;22;18
pub.1006613995;12;10
pub.1006637679;9;8
pub.1006665739;5;4
pub.1006671099;9;8
pub.1006690100;9;8
pub.1006692824;9;8
pub.1006693883;22;18
pub.1006693982;9;8
pub.1006704813;54;38
pub.1006711194;42;32
pub.1006719318;6;5
pub.1006732442;22;18
pub.1006738064;22;18
pub.1006774723;5;4
pub.1006783994;5;4
pub.1006798977;9;8
pub.1006826764;9;8
pub.1006835421;21;17
pub.1006874405;6;5
pub.1006929492;609;394
pub.1006941630;30;23
pub.1006949124;15;12
pub.1006952123;5;4
pub.1006959693;98;10
pub.1006967994;4;3
pub.1007001422;93;3
pub.1007012783;26;4
pub.1007014957;12;10
pub.1007032108;22;18
pub.1007037051;9;8
pub.1007058315;88;61
pub.1007091966;23;19
pub.1007117591;9;8
pub.1007120915;110;61
pub.1007160674;84;57
pub.1007164476;5;4
pub.1007180442;11;9
pub.1007199689;10;5
pub.1007241709;5;4
pub.1007264947;26;4
pub.1007266442;9;8
pub.1007280832;15;12
pub.1006032144;131;67
pub.1006033592;5;4
pub.1006077846;5;4
pub.1006080361;21;17
pub.1006126824;5;4
pub.1006152661;3;2
pub.1006154914;9;8
pub.1006177043;26;4
pub.1006185785;5;4
pub.1006208070;48;34
pub.1006216640;26;4
pub.1006226617;27;21
pub.1006246449;23;19
pub.1006273970;20;3
pub.1006293047;59;42
pub.1006305357;50;18
pub.1006312912;5;4
pub.1006335382;5;4
pub.1006363437;4;3
pub.1006380405;21;17
pub.1006405131;21;17
pub.1006420345;21;17
pub.1006428545;45;23
pub.1006459201;62;32
pub.1006494379;9;8
pub.1006498188;21;17
pub.1006512237;3;2
pub.1006515373;50;18
pub.1006523954;9;8
pub.1006530713;23;19
pub.1006543241;6;5
pub.1006581826;31;24
pub.1006585915;80;55
pub.1006593112;30;23
pub.1006655622;23;19
pub.1006659362;12;10
pub.1006677108;9;8
pub.1006685285;71;9
pub.1006704723;9;8
pub.1006714353;65;23
pub.1006721443;0;0
pub.1006743507;0;0
pub.1006745200;30;23
pub.1006755138;21;17
pub.1006763065;9;8
pub.1006763067;3;2
pub.1006765130;5;4
pub.1006765605;5;4
pub.1006768484;47;21
pub.1006775424;108;38
pub.1006790492;26;4
pub.1006798388;0;0
pub.1006825665;22;18
pub.1006826499;90;56
pub.1006832155;33;25
pub.1006834325;178;115
pub.1006838182;36;27
pub.1006852680;13;4
pub.1006887392;5;4
pub.1006922917;5;4
pub.1006936996;30;23
pub.1006940389;38;29
pub.1006945640;41;4
pub.1006965207;30;23
pub.1006976140;22;18
pub.1006997448;68;47
pub.1007000090;9;8
pub.1007008731;42;32
pub.1007031703;9;8
pub.1007052974;9;8
pub.1007054418;0;0
pub.1007056684;4;3
pub.1007059527;22;18
pub.1007075782;9;8
pub.1007082602;5;4
pub.1007090288;5;4
pub.1007117842;13;4
pub.1006081890;9;8
pub.1006082752;9;8
pub.1006089326;68;47
pub.1006099195;50;18
pub.1006131572;100;66
pub.1006146845;68;47
pub.1006160336;258;164
pub.1006182634;29;4
pub.1006189897;5;4
pub.1006197841;57;38
pub.1006202338;57;38
pub.1006220553;5;4
pub.1006253731;22;18
pub.1006255449;9;8
pub.1006258124;21;17
pub.1006287756;50;18
pub.1006289640;175;25
pub.1006292716;23;19
pub.1006294486;9;8
pub.1006300277;13;4
pub.1006330911;0;0
pub.1006355452;98;10
pub.1006357302;42;32
pub.1006371758;35;13
pub.1006388806;22;18
pub.1006392634;13;4
pub.1006407479;5;4
pub.1006413703;47;21
pub.1006425478;31;24
pub.1006435169;5;4
pub.1006447441;4;3
pub.1006456654;90;56
pub.1006463938;9;8
pub.1006465979;645;420
pub.1006474472;9;8
pub.1006478811;28;22
pub.1006478955;30;23
pub.1006483858;68;47
pub.1006485259;30;23
pub.1006493590;5;4
pub.1006501768;6;5
pub.1006546986;26;4
pub.1006597396;5;4
pub.1006598049;23;19
pub.1006609371;5;4
pub.1006632095;22;18
pub.1006652734;16;13
pub.1006663252;23;19
pub.1006668389;36;27
pub.1006693338;9;8
pub.1006697710;9;8
pub.1006728356;9;8
pub.1006761211;46;33
pub.1006764636;46;33
pub.1006797980;60;43
pub.1006821863;5;4
pub.1006830279;22;18
pub.1006830775;30;23
pub.1006885907;37;28
pub.1006895343;30;23
pub.1006912086;5;4
pub.1006930674;1;0
pub.1006939697;30;23
pub.1006954819;304;33
pub.1006962988;21;17
pub.1006969511;23;19
pub.1006973378;110;61
pub.1006977148;6;5
pub.1006979538;9;8
pub.1006984787;23;19
pub.1006991383;9;8
pub.1007012514;6;5
pub.1007033409;10;5
pub.1007067130;13;4
pub.1007083061;13;4
pub.1007086888;9;8
pub.1007097769;63;30
pub.1007101061;20;3
pub.1007109175;6;5
pub.1007109342;9;8
pub.1007137184;9;8
pub.1007145826;13;4
pub.1007146425;86;59
pub.1007150511;48;34
pub.1007151544;9;8
pub.1006076550;3;2
pub.1006079457;1639;1096
pub.1006091231;9;8
pub.1006092336;30;23
pub.1006123940;57;38
pub.1006124077;9;8
pub.1006205270;52;36
pub.1006206910;22;18
pub.1006224161;45;23
pub.1006245964;9;8
pub.1006258638;57;38
pub.1006276251;9;8
pub.1006302869;21;17
pub.1006305147;5;4
pub.1006317013;9;8
pub.1006317698;41;4
pub.1006325000;31;24
pub.1006333724;24;18
pub.1006353396;9;8
pub.1006377903;68;47
pub.1006378667;41;4
pub.1006379287;90;56
pub.1006404786;6;5
pub.1006443354;5;4
pub.1006465588;6;5
pub.1006471741;108;38
pub.1006499777;67;46
pub.1006500807;5;4
pub.1006508799;1;0
pub.1006518837;26;4
pub.1006525741;65;23
pub.1006536674;9;8
pub.1006541758;45;23
pub.1006552091;41;4
pub.1006552219;26;4
pub.1006553936;12;10
pub.1006565923;81;15
pub.1006615153;58;41
pub.1006620870;7;6
pub.1006650667;5;4
pub.1006655476;23;19
pub.1006670175;26;4
pub.1006681846;62;32
pub.1006687452;6;5
pub.1006688493;63;30
pub.1006709002;22;18
pub.1006751700;13;4
pub.1006752945;102;68
pub.1006768998;5;4
pub.1006769192;9;8
pub.1006787584;16;13
pub.1006805177;9;8
pub.1006809346;9;8
pub.1006834394;9;8
pub.1006865950;26;4
pub.1006910984;20;3
pub.1006915643;9;8
pub.1006920296;30;23
pub.1006925703;54;38
pub.1006926712;5;4
pub.1006951204;6;5
pub.1006953731;9;8
pub.1006978891;13;4
pub.1006995591;23;19
pub.1007019564;21;17
pub.1007072554;9;8
pub.1007083710;9;8
pub.1007109628;4;3
pub.1007109693;4;3
pub.1007149677;9;8
pub.1007169400;5;4
pub.1007174343;7;6
pub.1006100384;26;4
pub.1006105250;138;88
pub.1006112760;12;10
pub.1006129349;27;21
pub.1006132661;13;4
pub.1006147664;21;17
pub.1006148244;30;23
pub.1006160737;29;4
pub.1006160942;9;8
pub.1006162273;5;4
pub.1006179260;22;18
pub.1006189569;21;17
pub.1006219349;9;8
pub.1006233886;65;23
pub.1006237248;170;110
pub.1006247398;9;8
pub.1006250529;30;23
pub.1006293801;86;59
pub.1006304906;57;38
pub.1006321590;6;5
pub.1006322847;26;4
pub.1006323890;93;3
pub.1006341563;47;21
pub.1006359050;9;8
pub.1006361928;45;23
pub.1006367127;21;17
pub.1006375239;12;10
pub.1006382248;9;8
pub.1006400880;9;8
pub.1006419407;5;4
pub.1006457996;26;4
pub.1006468765;5;4
pub.1006471620;45;23
pub.1006526946;36;27
pub.1006530385;94;63
pub.1006541840;22;18
pub.1006551888;9;8
pub.1006573633;36;27
pub.1006602935;22;18
pub.1006608954;15;12
pub.1006637495;170;110
pub.1006651612;5;4
pub.1006672335;4;3
pub.1006674996;20;3
pub.1006690632;22;18
pub.1006697164;26;4
pub.1006718794;13;4
pub.1006757355;108;38
pub.1006802990;42;32
pub.1006813168;46;33
pub.1006825873;5;4
pub.1006841513;26;4
pub.1006960760;41;4
pub.1006986626;108;38
pub.1007043590;23;19
pub.1007052822;37;28
pub.1007054781;131;67
pub.1007087511;24;18
pub.1007094968;22;18
pub.1007105945;9;8
pub.1007115475;71;9
pub.1007125008;48;34
pub.1007125496;21;17
pub.1007129464;1;0
pub.1007130010;0;0
pub.1007142219;20;3
pub.1007149686;86;59
pub.1007179567;9;8
pub.1007208469;22;18
pub.1007215475;22;18
pub.1007241892;40;31
pub.1007253363;13;4
pub.1007261014;108;38
pub.1007270998;94;63
pub.1005721631;9;8
pub.1005731906;47;21
pub.1005733382;9;8
pub.1005737890;1528;27
pub.1005742611;6;5
pub.1005753693;65;23
pub.1005754830;35;13
pub.1005760597;9;8
pub.1005763449;23;19
pub.1005763649;36;27
pub.1005766068;5;4
pub.1005769618;9;8
pub.1005778005;30;23
pub.1005807339;5;4
pub.1005811694;59;42
pub.1005832795;0;0
pub.1005832827;9;8
pub.1005865282;110;61
pub.1005876606;790;515
pub.1005892244;42;32
pub.1005901732;5;4
pub.1005915915;149;96
pub.1005917580;20;3
pub.1005919233;13;4
pub.1005941055;68;47
pub.1005942888;13;4
pub.1005944517;20;3
pub.1005975202;23;19
pub.1005980735;41;4
pub.1005987215;9;8
pub.1005992976;5;4
pub.1005995351;30;23
pub.1006006775;62;32
pub.1006018137;21;17
pub.1006029321;42;32
pub.1006034186;21;17
pub.1006061171;9;8
pub.1006067546;103;8
pub.1006087410;108;38
pub.1006117579;9;8
pub.1006117847;5;4
pub.1006126879;49;2
pub.1006151097;3;2
pub.1006170433;8;7
pub.1006178662;30;23
pub.1006180684;13;4
pub.1006186769;0;0
pub.1006195515;50;18
pub.1006201485;21;17
pub.1006212380;0;0
pub.1006215392;9;8
pub.1006218037;4;3
pub.1006232792;110;61
pub.1006241020;5;4
pub.1006267673;54;38
pub.1006279964;29;4
pub.1006303362;21;17
pub.1006303627;5;4
pub.1006319337;13;4
pub.1006320675;9;8
pub.1006326517;161;2
pub.1006334485;57;38
pub.1006344513;30;23
pub.1006350096;57;38
pub.1006367620;58;41
pub.1006369264;68;47
pub.1006371105;23;19
pub.1006380292;26;4
pub.1006398336;57;38
pub.1006404424;117;61
pub.1006465226;9;8
pub.1006466226;5;4
pub.1006467809;23;19
pub.1006475051;1;0
pub.1006492083;45;23
pub.1006494453;30;23
pub.1006498940;9;8
pub.1006507798;45;23
pub.1006585856;9;8
pub.1006588703;31;24
pub.1006592372;17;14
pub.1006606526;51;35
pub.1006621416;5;4
pub.1006629698;26;4
pub.1006641064;9;8
pub.1006642352;138;88
pub.1006653659;4;3
pub.1006672453;0;0
pub.1006684142;22;18
pub.1006687961;23;19
pub.1006693305;0;0
pub.1006698670;36;27
pub.1006708897;30;23
pub.1006718130;94;63
pub.1006731749;0;0
pub.1006733558;9;8
pub.1006755851;26;4
pub.1006768631;6;5
pub.1006793805;68;47
pub.1006837057;9;8
pub.1006848765;9;8
pub.1006849654;20;3
pub.1006851987;59;42
pub.1006862969;55;39
pub.1006884294;93;3
pub.1006895302;30;23
pub.1006906005;5;4
pub.1006906616;38;29
pub.1006921026;13;4
pub.1006939121;10;5
pub.1006951275;36;27
pub.1006957152;5;4
pub.1006963432;20;3
pub.1006966878;22;18
pub.1006990986;22;18
pub.1007021257;9;8
pub.1007023223;30;23
pub.1007042695;22;18
pub.1007046795;5;4
pub.1007055308;54;38
pub.1007056859;9;8
pub.1007066085;5;4
pub.1007075521;30;23
pub.1007085837;21;17
pub.1007094829;23;19
pub.1007097553;9;8
pub.1007109818;26;4
pub.1007144360;3;2
pub.1007167348;12;10
pub.1007180626;68;47
pub.1007187982;20;3
pub.1007197473;9;8
pub.1007213002;94;63
pub.1007219936;9;8
pub.1007243926;21;17
pub.1007263591;13;4
pub.1007287096;50;18
pub.1007314797;22;18
pub.1007330783;26;4
pub.1007332704;23;19
pub.1007335764;6;5
pub.1007339602;29;4
pub.1007381765;23;19
pub.1007392070;50;18
pub.1007411571;48;34
pub.1007414358;45;23
pub.1007420893;6;5
pub.1007488451;5;4
pub.1007503687;78;53
pub.1007509866;29;4
pub.1007509913;114;73
pub.1007534936;22;18
pub.1007535087;10;5
pub.1007543051;3;2
pub.1007550601;4;3
pub.1007552774;21;17
pub.1007569910;23;19
pub.1007570443;43;24
pub.1006323309;95;64
pub.1006328696;13;4
pub.1006334214;5;4
pub.1006334355;12;10
pub.1006347150;9;8
pub.1006355318;91;62
pub.1006360370;33;25
pub.1006370990;3;2
pub.1006376136;22;18
pub.1006379629;5;4
pub.1006380403;26;4
pub.1006441491;108;38
pub.1006453971;70;1
pub.1006476233;9;8
pub.1006483936;6;5
pub.1006502657;15;12
pub.1006533208;23;19
pub.1006544881;9;8
pub.1006549829;5;4
pub.1006556237;28;22
pub.1006558892;22;18
pub.1006571751;481;2
pub.1006600685;5;4
pub.1006619807;21;17
pub.1006626591;1060;689
pub.1006629183;20;3
pub.1006642692;26;4
pub.1006679619;0;0
pub.1006683321;72;27
pub.1006685556;23;19
pub.1006713456;68;47
pub.1006714795;9;8
pub.1006719444;5;4
pub.1006720260;7;6
pub.1006724127;58;41
pub.1006728689;13;4
pub.1006738814;7;6
pub.1006744112;31;24
pub.1006744379;68;47
pub.1006750086;33;25
pub.1006765589;3;2
pub.1006792051;26;4
pub.1006792631;5;4
pub.1006804529;9;8
pub.1006849816;36;27
pub.1006870760;6;5
pub.1006880101;386;251
pub.1006884994;21;17
pub.1006891610;9;8
pub.1007001887;23;19
pub.1007042588;9;8
pub.1007057410;23;19
pub.1007067127;146;2
pub.1007076078;9;8
pub.1007081900;30;23
pub.1007093663;12;10
pub.1007099642;9;8
pub.1007099696;45;23
pub.1007105268;3;2
pub.1007124142;21;17
pub.1007126637;9;8
pub.1007141535;94;63
pub.1007151221;12;10
pub.1007163412;13;4
pub.1007166564;6;5
pub.1007180987;9;8
pub.1007192203;6;5
pub.1007217947;9;8
pub.1007229659;41;4
pub.1007234885;30;23
pub.1007246235;9;8
pub.1007256589;9;8
pub.1007303169;5;4
pub.1006572763;9;8
pub.1006591006;30;23
pub.1006601114;58;41
pub.1006611050;102;68
pub.1006628987;9;8
pub.1006638903;5;4
pub.1006654274;49;2
pub.1006669647;5;4
pub.1006676125;21;17
pub.1006684400;682;443
pub.1006706978;54;38
pub.1006727557;5;4
pub.1006734267;5;4
pub.1006753505;94;63
pub.1006773620;0;0
pub.1006787331;178;115
pub.1006795553;9;8
pub.1006799637;9;8
pub.1006803764;22;18
pub.1006827175;58;41
pub.1006851520;30;23
pub.1006865819;29;4
pub.1006887163;23;19
pub.1006904154;9;8
pub.1006918273;33;25
pub.1006952066;169;109
pub.1006953901;1;0
pub.1006956421;132;82
pub.1006965106;47;21
pub.1007000995;22;18
pub.1007016737;9;8
pub.1007021172;43;24
pub.1007034906;6;5
pub.1007050301;45;23
pub.1007061244;23;19
pub.1007071502;5;4
pub.1007072624;23;19
pub.1007076814;9;8
pub.1007079602;0;0
pub.1007090588;5;4
pub.1007091343;55;39
pub.1007105577;5;4
pub.1007121817;12;10
pub.1007131784;4;3
pub.1007137443;116;74
pub.1007144444;50;18
pub.1007152799;23;19
pub.1007203147;9;8
pub.1007257662;22;18
pub.1007278118;5;4
pub.1007281473;24;18
pub.1007288301;48;34
pub.1007289419;9;8
pub.1007294783;1058;19
pub.1007312309;12;10
pub.1007323073;21;17
pub.1007341708;49;2
pub.1007365325;3;2
pub.1007367618;9;8
pub.1007370540;13;4
pub.1007372835;9;8
pub.1007375389;108;38
pub.1007377481;24;18
pub.1007379347;98;10
pub.1007379420;5;4
pub.1007405151;9;8
pub.1007421617;58;41
pub.1007452413;22;18
pub.1007472408;9;8
pub.1007496001;9;8
pub.1006896513;21;17
pub.1006899997;26;4
pub.1006903727;16;13
pub.1006903804;30;23
pub.1006907453;20;3
pub.1006918140;21;17
pub.1006922911;14;11
pub.1006931933;9;8
pub.1006945569;5;4
pub.1006961732;23;19
pub.1006973957;108;38
pub.1006976570;6;5
pub.1006980433;12;10
pub.1007023164;58;41
pub.1007025771;6;5
pub.1007032174;47;21
pub.1007037152;0;0
pub.1007042019;9;8
pub.1007052165;6;5
pub.1007063641;47;21
pub.1007070025;13;4
pub.1007079345;57;38
pub.1007094384;20;3
pub.1007099732;5;4
pub.1007100060;50;18
pub.1007103864;30;23
pub.1007106107;1589;1060
pub.1007108576;45;23
pub.1007130381;36;27
pub.1007168443;6;5
pub.1007186867;512;21
pub.1007247229;62;32
pub.1007247391;0;0
pub.1007293948;5;4
pub.1007318177;20;3
pub.1007322802;21;17
pub.1007344191;6;5
pub.1007351204;12;10
pub.1007389623;41;4
pub.1007392853;21;17
pub.1007408128;65;23
pub.1007435955;21;17
pub.1007440413;4;3
pub.1007484624;5;4
pub.1007489735;9;8
pub.1007492150;1651;1103
pub.1007552610;22;18
pub.1007565994;42;32
pub.1007595586;0;0
pub.1007612276;0;0
pub.1007635625;5;4
pub.1007652765;5;4
pub.1007665377;9;8
pub.1007667164;8;7
pub.1007679379;9;8
pub.1007680155;5;4
pub.1007687799;5;4
pub.1007699986;29;4
pub.1007743294;26;4
pub.1007744537;50;18
pub.1007801548;22;18
pub.1007808554;23;19
pub.1007822316;9;8
pub.1007840134;9;8
pub.1007856982;21;17
pub.1007889016;0;0
pub.1007908295;21;17
pub.1007964914;0;0
pub.1007980668;21;17
pub.1008003732;9;8
pub.1008044053;13;4
pub.1008049835;94;63
pub.1008053318;47;21
pub.1008081673;116;74
pub.1008102704;20;3
pub.1008113862;21;17
pub.1008128632;9;8
pub.1008156465;1559;1035
pub.1008190710;5;4
pub.1007176526;5;4
pub.1007178434;12;10
pub.1007179174;98;10
pub.1007211357;13;4
pub.1007228598;42;32
pub.1007231883;0;0
pub.1007242762;0;0
pub.1007249192;1652;1104
pub.1007249846;5;4
pub.1007250857;5;4
pub.1007271030;9;8
pub.1007293979;28;22
pub.1007300240;49;2
pub.1007304858;30;23
pub.1007306540;0;0
pub.1007322039;1;0
pub.1007329215;108;38
pub.1007356827;45;23
pub.1007374118;26;4
pub.1007381143;30;23
pub.1007391292;30;23
pub.1007396955;51;35
pub.1007406442;3;2
pub.1007426649;5;4
pub.1007437076;26;4
pub.1007472285;78;53
pub.1007476836;5;4
pub.1007489131;26;4
pub.1007521904;1653;1105
pub.1007524311;9;8
pub.1007541902;13;4
pub.1007564029;54;38
pub.1007567975;45;23
pub.1007595860;30;23
pub.1007604769;5;4
pub.1007626388;70;1
pub.1007643709;94;63
pub.1007651388;5;4
pub.1007659637;9;8
pub.1007669634;29;4
pub.1007699778;94;63
pub.1007728276;22;18
pub.1007735583;9;8
pub.1007738895;27;21
pub.1007739716;55;39
pub.1007743476;24;18
pub.1007752587;33;25
pub.1007760739;29;4
pub.1007788218;20;3
pub.1007791586;9;8
pub.1007808390;9;8
pub.1007811046;49;2
pub.1007813985;6;5
pub.1007856268;30;23
pub.1007874571;22;18
pub.1007909423;30;23
pub.1007918633;9;8
pub.1007919639;9;8
pub.1007934437;45;23
pub.1007942050;108;38
pub.1007962917;68;47
pub.1007990144;5;4
pub.1008007888;104;69
pub.1008021964;21;17
pub.1008035235;5;4
pub.1008091022;90;56
pub.1008136928;13;4
pub.1008137270;20;3
pub.1008152176;9;8
pub.1008203872;21;17
pub.1008210395;22;18
pub.1008212903;26;4
pub.1006810968;9;8
pub.1006817302;5;4
pub.1006841935;12;10
pub.1006853308;51;35
pub.1006864913;30;23
pub.1006895570;30;23
pub.1006900221;26;4
pub.1006900659;0;0
pub.1006923169;0;0
pub.1007006912;146;2
pub.1007008698;9;8
pub.1007016630;5;4
pub.1007021364;26;4
pub.1007026657;30;23
pub.1007040464;24;18
pub.1007048787;5;4
pub.1007078015;9;8
pub.1007114110;5;4
pub.1007120814;22;18
pub.1007123383;31;24
pub.1007130425;9;8
pub.1007138066;37;28
pub.1007152995;9;8
pub.1007206968;9;8
pub.1007213535;45;23
pub.1007214122;23;19
pub.1007215737;9;8
pub.1007221709;82;56
pub.1007227448;0;0
pub.1007271246;9;8
pub.1007279782;0;0
pub.1007281161;46;33
pub.1007293258;9;8
pub.1007303115;65;23
pub.1007313864;27;21
pub.1007325135;57;38
pub.1007382982;45;23
pub.1007392355;13;4
pub.1007417836;15;12
pub.1007421567;6;5
pub.1007428474;23;19
pub.1007434261;26;4
pub.1007446312;60;43
pub.1007452962;20;3
pub.1007457434;9;8
pub.1007472824;49;2
pub.1007489375;9;8
pub.1007493397;5;4
pub.1007500436;30;23
pub.1007501896;26;4
pub.1007502607;13;4
pub.1007502720;108;38
pub.1007541332;5;4
pub.1007544309;5;4
pub.1007550088;31;24
pub.1007562531;33;25
pub.1007566036;23;19
pub.1007569438;9;8
pub.1007605476;5;4
pub.1007606566;4;3
pub.1007609354;0;0
pub.1007617903;41;4
pub.1007644073;9;8
